lf,image_id,task,vote,confidence,reason,source,path,pred,fold,original_id
lf1_maturity,614_jpg.rf.c045dd2e9a4f1b4faee42ceb1363dfb1,1_maturity_evaluation,1,0.9277589321136475,,coconut-veirf-v5/train,train/images/614_jpg.rf.c045dd2e9a4f1b4faee42ceb1363dfb1.jpg,tender,3,614
lf1_maturity,616_jpg.rf.4035ce0e3872d6d3fd9f57b9c8612655,1_maturity_evaluation,1,0.794891357421875,,coconut-veirf-v5/train,train/images/616_jpg.rf.4035ce0e3872d6d3fd9f57b9c8612655.jpg,tender,1,616
lf1_maturity,616_jpg.rf.67c6629282d69f15767658466b9a50b7,1_maturity_evaluation,1,0.7978988885879517,,coconut-veirf-v5/train,train/images/616_jpg.rf.67c6629282d69f15767658466b9a50b7.jpg,tender,1,616
lf1_maturity,616_jpg.rf.96ea00abbf4374eda0da8319e4894dbf,1_maturity_evaluation,1,0.7843178510665894,,coconut-veirf-v5/train,train/images/616_jpg.rf.96ea00abbf4374eda0da8319e4894dbf.jpg,tender,1,616
lf1_maturity,618_jpg.rf.07943739d399d962cc5ef5c1b456874e,1_maturity_evaluation,1,0.9063100218772888,,coconut-veirf-v5/train,train/images/618_jpg.rf.07943739d399d962cc5ef5c1b456874e.jpg,tender,3,618
lf1_maturity,618_jpg.rf.0cf4c7d877ef0f18df5d06dabd1b1358,1_maturity_evaluation,1,0.8959119319915771,,coconut-veirf-v5/train,train/images/618_jpg.rf.0cf4c7d877ef0f18df5d06dabd1b1358.jpg,tender,3,618
lf1_maturity,618_jpg.rf.25191328aeaea15aafa125a5aa5d29bb,1_maturity_evaluation,1,0.9043020606040955,,coconut-veirf-v5/train,train/images/618_jpg.rf.25191328aeaea15aafa125a5aa5d29bb.jpg,tender,3,618
lf1_maturity,619_jpg.rf.230268573d9a27eb3e13327cf60a5dea,1_maturity_evaluation,1,0.8872389197349548,,coconut-veirf-v5/train,train/images/619_jpg.rf.230268573d9a27eb3e13327cf60a5dea.jpg,tender,0,619
lf1_maturity,619_jpg.rf.9b092f3fbf33c494e11a4ebec956146b,1_maturity_evaluation,1,0.884118914604187,,coconut-veirf-v5/train,train/images/619_jpg.rf.9b092f3fbf33c494e11a4ebec956146b.jpg,tender,0,619
lf1_maturity,619_jpg.rf.a0ff3e5a30936fbda84f4889729447b4,1_maturity_evaluation,1,0.880346953868866,,coconut-veirf-v5/train,train/images/619_jpg.rf.a0ff3e5a30936fbda84f4889729447b4.jpg,tender,0,619
lf1_maturity,61_jpg.rf.764cccbc5950a7fc696ee3adf4c99c38,1_maturity_evaluation,1,0.9168171286582947,,coconut-veirf-v5/train,train/images/61_jpg.rf.764cccbc5950a7fc696ee3adf4c99c38.jpg,tender,1,61
lf1_maturity,61_jpg.rf.ad98d8f508e25cd28fee98454ead2bf7,1_maturity_evaluation,1,0.9247649908065796,,coconut-veirf-v5/train,train/images/61_jpg.rf.ad98d8f508e25cd28fee98454ead2bf7.jpg,tender,1,61
lf1_maturity,61_jpg.rf.ea0485b0512ef99f25b0287782ec3824,1_maturity_evaluation,1,0.9204412698745728,,coconut-veirf-v5/train,train/images/61_jpg.rf.ea0485b0512ef99f25b0287782ec3824.jpg,tender,1,61
lf1_maturity,621_jpg.rf.75e1eca1e6f189aac32355293a0bbeac,1_maturity_evaluation,1,0.8709278702735901,,coconut-veirf-v5/train,train/images/621_jpg.rf.75e1eca1e6f189aac32355293a0bbeac.jpg,tender,2,621
lf1_maturity,621_jpg.rf.91edc6ecf45bab3899d77d24dbf84157,1_maturity_evaluation,1,0.8542880415916443,,coconut-veirf-v5/train,train/images/621_jpg.rf.91edc6ecf45bab3899d77d24dbf84157.jpg,tender,2,621
lf1_maturity,621_jpg.rf.e413e4a6efacba916f3db1d244a12730,1_maturity_evaluation,1,0.8758447170257568,,coconut-veirf-v5/train,train/images/621_jpg.rf.e413e4a6efacba916f3db1d244a12730.jpg,tender,2,621
lf1_maturity,622_jpg.rf.62df9e598cf1187eb34629d11fcdf27f,1_maturity_evaluation,1,0.9159749150276184,,coconut-veirf-v5/train,train/images/622_jpg.rf.62df9e598cf1187eb34629d11fcdf27f.jpg,tender,2,622
lf1_maturity,622_jpg.rf.ac9af591cd802bdc4102008a7d3b7451,1_maturity_evaluation,1,0.9206625819206238,,coconut-veirf-v5/train,train/images/622_jpg.rf.ac9af591cd802bdc4102008a7d3b7451.jpg,tender,2,622
lf1_maturity,622_jpg.rf.bee996ca13fd56d20170121c896eb603,1_maturity_evaluation,1,0.9200534224510193,,coconut-veirf-v5/train,train/images/622_jpg.rf.bee996ca13fd56d20170121c896eb603.jpg,tender,2,622
lf1_maturity,625_jpg.rf.cf54311c745684bdbdfd415d4c451049,1_maturity_evaluation,1,0.9005731344223022,,coconut-veirf-v5/train,train/images/625_jpg.rf.cf54311c745684bdbdfd415d4c451049.jpg,tender,1,625
lf1_maturity,625_jpg.rf.d2c2111cd909f87af79229d50a1b8fbf,1_maturity_evaluation,1,0.8826319575309753,,coconut-veirf-v5/train,train/images/625_jpg.rf.d2c2111cd909f87af79229d50a1b8fbf.jpg,tender,1,625
lf1_maturity,625_jpg.rf.f7434de31e67e80fd929112e2e577c20,1_maturity_evaluation,1,0.8958613872528076,,coconut-veirf-v5/train,train/images/625_jpg.rf.f7434de31e67e80fd929112e2e577c20.jpg,tender,1,625
lf1_maturity,627_jpg.rf.69a533c9d3cec69a3175d38e4680e182,1_maturity_evaluation,1,0.8569478988647461,,coconut-veirf-v5/train,train/images/627_jpg.rf.69a533c9d3cec69a3175d38e4680e182.jpg,tender,1,627
lf1_maturity,627_jpg.rf.924497b38b26eb1403173f37af35226c,1_maturity_evaluation,1,0.8567401766777039,,coconut-veirf-v5/train,train/images/627_jpg.rf.924497b38b26eb1403173f37af35226c.jpg,tender,1,627
lf1_maturity,627_jpg.rf.dec0df2e7010974ca8e885386bb3f8d6,1_maturity_evaluation,1,0.8382430076599121,,coconut-veirf-v5/train,train/images/627_jpg.rf.dec0df2e7010974ca8e885386bb3f8d6.jpg,tender,1,627
lf1_maturity,628_jpg.rf.58b7d747f5224c697f10a19cf863e091,1_maturity_evaluation,1,0.8863308429718018,,coconut-veirf-v5/train,train/images/628_jpg.rf.58b7d747f5224c697f10a19cf863e091.jpg,tender,4,628
lf1_maturity,628_jpg.rf.9418568cd85c0756dac13613d76f506f,1_maturity_evaluation,1,0.881504476070404,,coconut-veirf-v5/train,train/images/628_jpg.rf.9418568cd85c0756dac13613d76f506f.jpg,tender,4,628
lf1_maturity,628_jpg.rf.f88f2ae07239839237a4541f7cedb71c,1_maturity_evaluation,1,0.8646580576896667,,coconut-veirf-v5/train,train/images/628_jpg.rf.f88f2ae07239839237a4541f7cedb71c.jpg,tender,4,628
lf1_maturity,629_jpg.rf.20d7d60339bcdfccb53f55ff730007a2,1_maturity_evaluation,1,0.9140825867652893,,coconut-veirf-v5/train,train/images/629_jpg.rf.20d7d60339bcdfccb53f55ff730007a2.jpg,tender,3,629
lf1_maturity,629_jpg.rf.2ac68bb1bd9788d0c7b677b88b4fad9b,1_maturity_evaluation,1,0.9119077920913696,,coconut-veirf-v5/train,train/images/629_jpg.rf.2ac68bb1bd9788d0c7b677b88b4fad9b.jpg,tender,3,629
lf1_maturity,629_jpg.rf.4629e10de60dbfd12c27a716e6a09b99,1_maturity_evaluation,1,0.9105697870254517,,coconut-veirf-v5/train,train/images/629_jpg.rf.4629e10de60dbfd12c27a716e6a09b99.jpg,tender,3,629
lf1_maturity,62_jpg.rf.179f788a0cd4b32c17eb383993a1e911,1_maturity_evaluation,0,0.501009464263916,,coconut-veirf-v5/train,train/images/62_jpg.rf.179f788a0cd4b32c17eb383993a1e911.jpg,dry|green,4,62
lf1_maturity,62_jpg.rf.52a8f52c5b254ed8a323c6bfc314ee2c,1_maturity_evaluation,0,0.5846887826919556,,coconut-veirf-v5/train,train/images/62_jpg.rf.52a8f52c5b254ed8a323c6bfc314ee2c.jpg,dry|green,4,62
lf1_maturity,62_jpg.rf.81d015b32ba9e4c397a4175319a6f486,1_maturity_evaluation,0,0.8462655544281006,,coconut-veirf-v5/train,train/images/62_jpg.rf.81d015b32ba9e4c397a4175319a6f486.jpg,dry,4,62
lf1_maturity,631_jpg.rf.37becedc41eec2729f5118284c33e49d,1_maturity_evaluation,1,0.9096618890762329,,coconut-veirf-v5/train,train/images/631_jpg.rf.37becedc41eec2729f5118284c33e49d.jpg,tender,1,631
lf1_maturity,631_jpg.rf.60b42426138f83015fecb3e7c09719a4,1_maturity_evaluation,1,0.884276807308197,,coconut-veirf-v5/train,train/images/631_jpg.rf.60b42426138f83015fecb3e7c09719a4.jpg,tender,1,631
lf1_maturity,631_jpg.rf.b853fc20812568a553294b9588182500,1_maturity_evaluation,1,0.8935145139694214,,coconut-veirf-v5/train,train/images/631_jpg.rf.b853fc20812568a553294b9588182500.jpg,tender,1,631
lf1_maturity,633_jpg.rf.3e5e5d996ab2b4d734e49e1423edd487,1_maturity_evaluation,1,0.8695608377456665,,coconut-veirf-v5/train,train/images/633_jpg.rf.3e5e5d996ab2b4d734e49e1423edd487.jpg,tender,2,633
lf1_maturity,633_jpg.rf.842b3af1fb2b8dcb22a7e45e4ad6055e,1_maturity_evaluation,1,0.8477720618247986,,coconut-veirf-v5/train,train/images/633_jpg.rf.842b3af1fb2b8dcb22a7e45e4ad6055e.jpg,tender,2,633
lf1_maturity,633_jpg.rf.babc6c7f5bee6afa65a5025e59f00be6,1_maturity_evaluation,1,0.8653119206428528,,coconut-veirf-v5/train,train/images/633_jpg.rf.babc6c7f5bee6afa65a5025e59f00be6.jpg,tender,2,633
lf1_maturity,634_jpg.rf.2c9dcb27d2692de3f57c4a7413cfd7f3,1_maturity_evaluation,1,0.8587587475776672,,coconut-veirf-v5/train,train/images/634_jpg.rf.2c9dcb27d2692de3f57c4a7413cfd7f3.jpg,tender,1,634
lf1_maturity,634_jpg.rf.90a2a031090b844b45f23997d7697cda,1_maturity_evaluation,1,0.8496752977371216,,coconut-veirf-v5/train,train/images/634_jpg.rf.90a2a031090b844b45f23997d7697cda.jpg,tender,1,634
lf1_maturity,634_jpg.rf.9be71571393e3c3330a01002082434cd,1_maturity_evaluation,1,0.8438497185707092,,coconut-veirf-v5/train,train/images/634_jpg.rf.9be71571393e3c3330a01002082434cd.jpg,tender,1,634
lf1_maturity,635_jpg.rf.a059885df2bce4a69f2999e926631bc3,1_maturity_evaluation,1,0.8987331390380859,,coconut-veirf-v5/train,train/images/635_jpg.rf.a059885df2bce4a69f2999e926631bc3.jpg,tender,3,635
lf1_maturity,635_jpg.rf.b78d140914e2535bc8048e33aeb46675,1_maturity_evaluation,1,0.8916118741035461,,coconut-veirf-v5/train,train/images/635_jpg.rf.b78d140914e2535bc8048e33aeb46675.jpg,tender,3,635
lf1_maturity,635_jpg.rf.d7f7c4c1fbe0784792ea2f8323ff9bb3,1_maturity_evaluation,1,0.8997536301612854,,coconut-veirf-v5/train,train/images/635_jpg.rf.d7f7c4c1fbe0784792ea2f8323ff9bb3.jpg,tender,3,635
lf1_maturity,636_jpg.rf.175cd7721b128962c225d50ffcaf0fe7,1_maturity_evaluation,1,0.9220432043075562,,coconut-veirf-v5/train,train/images/636_jpg.rf.175cd7721b128962c225d50ffcaf0fe7.jpg,tender,0,636
lf1_maturity,636_jpg.rf.37362187e21f0ac09b679c135ffc22bf,1_maturity_evaluation,1,0.9220513105392456,,coconut-veirf-v5/train,train/images/636_jpg.rf.37362187e21f0ac09b679c135ffc22bf.jpg,tender,0,636
lf1_maturity,636_jpg.rf.69e85855f0e2e97b4461b24f245e00e7,1_maturity_evaluation,1,0.9143253564834595,,coconut-veirf-v5/train,train/images/636_jpg.rf.69e85855f0e2e97b4461b24f245e00e7.jpg,tender,0,636
lf1_maturity,637_jpg.rf.314812f2336cd2096a42f2e2ed60c2b6,1_maturity_evaluation,1,0.909588098526001,,coconut-veirf-v5/train,train/images/637_jpg.rf.314812f2336cd2096a42f2e2ed60c2b6.jpg,tender,3,637
lf1_maturity,637_jpg.rf.50f0db19c904e14346c99ca11d6f18d4,1_maturity_evaluation,1,0.8123074173927307,,coconut-veirf-v5/train,train/images/637_jpg.rf.50f0db19c904e14346c99ca11d6f18d4.jpg,tender,3,637
lf1_maturity,637_jpg.rf.8f91f2809d11b506cbaa3e8fd42deba3,1_maturity_evaluation,1,0.9005911946296692,,coconut-veirf-v5/train,train/images/637_jpg.rf.8f91f2809d11b506cbaa3e8fd42deba3.jpg,tender,3,637
lf1_maturity,638_jpg.rf.373c2a5bfd336bdfa4016d4fa94a0315,1_maturity_evaluation,1,0.7414337396621704,,coconut-veirf-v5/train,train/images/638_jpg.rf.373c2a5bfd336bdfa4016d4fa94a0315.jpg,tender,0,638
lf1_maturity,638_jpg.rf.67329efceb7788319314d6b3777e2088,1_maturity_evaluation,1,0.9635169506072998,,coconut-veirf-v5/train,train/images/638_jpg.rf.67329efceb7788319314d6b3777e2088.jpg,tender,0,638
lf1_maturity,638_jpg.rf.e8adc5f728633e2fca6c568ce09cb160,1_maturity_evaluation,1,0.9646347165107727,,coconut-veirf-v5/train,train/images/638_jpg.rf.e8adc5f728633e2fca6c568ce09cb160.jpg,tender,0,638
lf1_maturity,63_jpg.rf.80a6fb58202f20939c4dc429ccf137b9,1_maturity_evaluation,0,0.8066890239715576,,coconut-veirf-v5/train,train/images/63_jpg.rf.80a6fb58202f20939c4dc429ccf137b9.jpg,green,1,63
lf1_maturity,63_jpg.rf.dd2aba3902581697d20d36d20426ae10,1_maturity_evaluation,0,0.7912226915359497,,coconut-veirf-v5/train,train/images/63_jpg.rf.dd2aba3902581697d20d36d20426ae10.jpg,green,1,63
lf1_maturity,63_jpg.rf.f19d2c6fc94b07e6d1af5d0e2a89b1b6,1_maturity_evaluation,0,0.7414023876190186,,coconut-veirf-v5/train,train/images/63_jpg.rf.f19d2c6fc94b07e6d1af5d0e2a89b1b6.jpg,green,1,63
lf1_maturity,640_jpg.rf.0f5074580b364685e21b0b492e971b80,1_maturity_evaluation,1,0.9297537207603455,,coconut-veirf-v5/train,train/images/640_jpg.rf.0f5074580b364685e21b0b492e971b80.jpg,tender,3,640
lf1_maturity,640_jpg.rf.3714f84956bad5e78af43e8fdc98ee7c,1_maturity_evaluation,1,0.9141572713851929,,coconut-veirf-v5/train,train/images/640_jpg.rf.3714f84956bad5e78af43e8fdc98ee7c.jpg,tender,3,640
lf1_maturity,640_jpg.rf.40f1f1865442a0ce457a8cef34a15475,1_maturity_evaluation,1,0.927925169467926,,coconut-veirf-v5/train,train/images/640_jpg.rf.40f1f1865442a0ce457a8cef34a15475.jpg,tender,3,640
lf1_maturity,642_jpg.rf.4fd26fe482783d44c5d6491712f0f9ab,1_maturity_evaluation,1,0.9278779625892639,,coconut-veirf-v5/train,train/images/642_jpg.rf.4fd26fe482783d44c5d6491712f0f9ab.jpg,tender,1,642
lf1_maturity,642_jpg.rf.6a0771430bf2f05372c89f897d1a2fc3,1_maturity_evaluation,1,0.9149281978607178,,coconut-veirf-v5/train,train/images/642_jpg.rf.6a0771430bf2f05372c89f897d1a2fc3.jpg,tender,1,642
lf1_maturity,642_jpg.rf.eb7f005d2f3ebd4af2c624550d937fa5,1_maturity_evaluation,1,0.9330483675003052,,coconut-veirf-v5/train,train/images/642_jpg.rf.eb7f005d2f3ebd4af2c624550d937fa5.jpg,tender,1,642
lf1_maturity,645_jpg.rf.4843d2a21ebcbfa06f67650cd64c9281,1_maturity_evaluation,1,0.953453540802002,,coconut-veirf-v5/train,train/images/645_jpg.rf.4843d2a21ebcbfa06f67650cd64c9281.jpg,tender,3,645
lf1_maturity,645_jpg.rf.aeb1c76192149c8ac45daa3aa6877a74,1_maturity_evaluation,1,0.9607495665550232,,coconut-veirf-v5/train,train/images/645_jpg.rf.aeb1c76192149c8ac45daa3aa6877a74.jpg,tender,3,645
lf1_maturity,645_jpg.rf.f80a317765cd60f3686e10dc0a80983d,1_maturity_evaluation,1,0.9488564133644104,,coconut-veirf-v5/train,train/images/645_jpg.rf.f80a317765cd60f3686e10dc0a80983d.jpg,tender,3,645
lf1_maturity,646_jpg.rf.163c6b3086ff4905a600c6af037760d1,1_maturity_evaluation,0,0.94674152135849,,coconut-veirf-v5/train,train/images/646_jpg.rf.163c6b3086ff4905a600c6af037760d1.jpg,green|tender,1,646
lf1_maturity,646_jpg.rf.1d863a9753bc9248e4d0d1fb0ec94ce0,1_maturity_evaluation,0,0.947673499584198,,coconut-veirf-v5/train,train/images/646_jpg.rf.1d863a9753bc9248e4d0d1fb0ec94ce0.jpg,green|tender,1,646
lf1_maturity,646_jpg.rf.c5b5cbaf1e7b98fdea94695f5b2786d0,1_maturity_evaluation,0,0.9389240145683289,,coconut-veirf-v5/train,train/images/646_jpg.rf.c5b5cbaf1e7b98fdea94695f5b2786d0.jpg,dry|green|tender,1,646
lf1_maturity,647_jpg.rf.022bd85f814c6ee73c1be3a9d4a857a2,1_maturity_evaluation,1,0.9033602476119995,,coconut-veirf-v5/train,train/images/647_jpg.rf.022bd85f814c6ee73c1be3a9d4a857a2.jpg,tender,4,647
lf1_maturity,647_jpg.rf.c74a9b72eb3074b750dd834d1094dd5c,1_maturity_evaluation,0,0.8760161399841309,,coconut-veirf-v5/train,train/images/647_jpg.rf.c74a9b72eb3074b750dd834d1094dd5c.jpg,tender,4,647
lf1_maturity,647_jpg.rf.eb9f86f2a47f60822f25116ae76b0d0f,1_maturity_evaluation,1,0.9211445450782776,,coconut-veirf-v5/train,train/images/647_jpg.rf.eb9f86f2a47f60822f25116ae76b0d0f.jpg,tender,4,647
lf1_maturity,649_jpg.rf.4b5d5fc44df3968dfaeb7675459187b5,1_maturity_evaluation,1,0.7896285653114319,,coconut-veirf-v5/train,train/images/649_jpg.rf.4b5d5fc44df3968dfaeb7675459187b5.jpg,tender,3,649
lf1_maturity,649_jpg.rf.521f22c3eae0bd8b5664e013470c90bd,1_maturity_evaluation,1,0.492645800113678,,coconut-veirf-v5/train,train/images/649_jpg.rf.521f22c3eae0bd8b5664e013470c90bd.jpg,tender,3,649
lf1_maturity,649_jpg.rf.cf9e44e1aa664a040fd9d6b7b621bf9c,1_maturity_evaluation,1,0.9095448851585388,,coconut-veirf-v5/train,train/images/649_jpg.rf.cf9e44e1aa664a040fd9d6b7b621bf9c.jpg,tender,3,649
lf1_maturity,64_jpg.rf.aa806dcf5ae0d4052660254a262b411d,1_maturity_evaluation,0,0.3811039328575134,,coconut-veirf-v5/train,train/images/64_jpg.rf.aa806dcf5ae0d4052660254a262b411d.jpg,green,4,64
lf1_maturity,64_jpg.rf.e552018f78544c26b70a55e1e196d238,1_maturity_evaluation,0,0.5844557881355286,,coconut-veirf-v5/train,train/images/64_jpg.rf.e552018f78544c26b70a55e1e196d238.jpg,green,4,64
lf1_maturity,64_jpg.rf.ff1fc35cbb8b313ab467aec8486e7121,1_maturity_evaluation,0,0.7287455797195435,,coconut-veirf-v5/train,train/images/64_jpg.rf.ff1fc35cbb8b313ab467aec8486e7121.jpg,green,4,64
lf1_maturity,650_jpg.rf.1fe58fced01dd321b28470edee62632a,1_maturity_evaluation,1,0.8998121023178101,,coconut-veirf-v5/train,train/images/650_jpg.rf.1fe58fced01dd321b28470edee62632a.jpg,tender,1,650
lf1_maturity,650_jpg.rf.aee7356333ff4e8e36984fc21864569a,1_maturity_evaluation,1,0.8969168663024902,,coconut-veirf-v5/train,train/images/650_jpg.rf.aee7356333ff4e8e36984fc21864569a.jpg,tender,1,650
lf1_maturity,650_jpg.rf.d175af91e7525cc40c294af20a3b1252,1_maturity_evaluation,1,0.8957792520523071,,coconut-veirf-v5/train,train/images/650_jpg.rf.d175af91e7525cc40c294af20a3b1252.jpg,tender,1,650
lf1_maturity,651_jpg.rf.4afdacf8ea8763775e04e6bfe4bb7902,1_maturity_evaluation,1,0.8076706528663635,,coconut-veirf-v5/train,train/images/651_jpg.rf.4afdacf8ea8763775e04e6bfe4bb7902.jpg,tender,2,651
lf1_maturity,651_jpg.rf.57e41378bd8c4545fa0b3a8f2edaee03,1_maturity_evaluation,1,0.7962871193885803,,coconut-veirf-v5/train,train/images/651_jpg.rf.57e41378bd8c4545fa0b3a8f2edaee03.jpg,tender,2,651
lf1_maturity,651_jpg.rf.ce46edf0b5be618797d1781b6efa8213,1_maturity_evaluation,1,0.8400103449821472,,coconut-veirf-v5/train,train/images/651_jpg.rf.ce46edf0b5be618797d1781b6efa8213.jpg,tender,2,651
lf1_maturity,653_jpg.rf.afa08fdb40ec03ad23c63e06245b22eb,1_maturity_evaluation,1,0.9399220943450928,,coconut-veirf-v5/train,train/images/653_jpg.rf.afa08fdb40ec03ad23c63e06245b22eb.jpg,tender,3,653
lf1_maturity,653_jpg.rf.b7713be3fee2b7c0fe4fb09b0c5dbdc7,1_maturity_evaluation,1,0.9552279114723206,,coconut-veirf-v5/train,train/images/653_jpg.rf.b7713be3fee2b7c0fe4fb09b0c5dbdc7.jpg,tender,3,653
lf1_maturity,653_jpg.rf.eefe3da59b9b0ce711c800bc789c104c,1_maturity_evaluation,1,0.9491274952888489,,coconut-veirf-v5/train,train/images/653_jpg.rf.eefe3da59b9b0ce711c800bc789c104c.jpg,tender,3,653
lf1_maturity,654_jpg.rf.4491895c4f875d5d07df903ab5e553b5,1_maturity_evaluation,1,0.87602299451828,,coconut-veirf-v5/train,train/images/654_jpg.rf.4491895c4f875d5d07df903ab5e553b5.jpg,tender,2,654
lf1_maturity,654_jpg.rf.4eb8d7e0df8c32bd12a10afbd0978a3e,1_maturity_evaluation,1,0.825201153755188,,coconut-veirf-v5/train,train/images/654_jpg.rf.4eb8d7e0df8c32bd12a10afbd0978a3e.jpg,tender,2,654
lf1_maturity,655_jpg.rf.3bbc3f63d68b60daa66d24b8ffd6622f,1_maturity_evaluation,1,0.737065315246582,,coconut-veirf-v5/train,train/images/655_jpg.rf.3bbc3f63d68b60daa66d24b8ffd6622f.jpg,tender,2,655
lf1_maturity,655_jpg.rf.b3c1bd58fdcb4881ec5825f73c6f683a,1_maturity_evaluation,1,0.8130155205726624,,coconut-veirf-v5/train,train/images/655_jpg.rf.b3c1bd58fdcb4881ec5825f73c6f683a.jpg,tender,2,655
lf1_maturity,655_jpg.rf.ccddfeb50a40793eb5c78bcf53ebd3e1,1_maturity_evaluation,1,0.8116120100021362,,coconut-veirf-v5/train,train/images/655_jpg.rf.ccddfeb50a40793eb5c78bcf53ebd3e1.jpg,tender,2,655
lf1_maturity,656_jpg.rf.1a93c06ca38e8e00f186c99bf6c6c569,1_maturity_evaluation,1,0.9411360025405884,,coconut-veirf-v5/train,train/images/656_jpg.rf.1a93c06ca38e8e00f186c99bf6c6c569.jpg,tender,3,656
lf1_maturity,656_jpg.rf.7f9d6904214095236a4b89f12f8f28c5,1_maturity_evaluation,1,0.8942418098449707,,coconut-veirf-v5/train,train/images/656_jpg.rf.7f9d6904214095236a4b89f12f8f28c5.jpg,tender,3,656
lf1_maturity,656_jpg.rf.db0b1700107db2245137740ddf9aa917,1_maturity_evaluation,1,0.9131522178649902,,coconut-veirf-v5/train,train/images/656_jpg.rf.db0b1700107db2245137740ddf9aa917.jpg,tender,3,656
lf1_maturity,657_jpg.rf.0d9711505e045d97085937a3dd034d02,1_maturity_evaluation,1,0.9457547068595886,,coconut-veirf-v5/train,train/images/657_jpg.rf.0d9711505e045d97085937a3dd034d02.jpg,tender,1,657
lf1_maturity,657_jpg.rf.1e5adc3971d6fc5912f07a5248bfa02d,1_maturity_evaluation,1,0.9488036036491394,,coconut-veirf-v5/train,train/images/657_jpg.rf.1e5adc3971d6fc5912f07a5248bfa02d.jpg,tender,1,657
lf1_maturity,657_jpg.rf.278be3c5aa2e27c12667806f2447addb,1_maturity_evaluation,1,0.9318822026252747,,coconut-veirf-v5/train,train/images/657_jpg.rf.278be3c5aa2e27c12667806f2447addb.jpg,tender,1,657
lf1_maturity,658_jpg.rf.93d649526267bed2a4593c6a25ce0273,1_maturity_evaluation,1,0.9560298323631287,,coconut-veirf-v5/train,train/images/658_jpg.rf.93d649526267bed2a4593c6a25ce0273.jpg,tender,2,658
lf1_maturity,658_jpg.rf.ca91316e0c4244443a68fbc09d28b9cb,1_maturity_evaluation,1,0.9564611315727234,,coconut-veirf-v5/train,train/images/658_jpg.rf.ca91316e0c4244443a68fbc09d28b9cb.jpg,tender,2,658
lf1_maturity,658_jpg.rf.ec991f874fe0d260b74ce59e0ea99b07,1_maturity_evaluation,1,0.9515268206596375,,coconut-veirf-v5/train,train/images/658_jpg.rf.ec991f874fe0d260b74ce59e0ea99b07.jpg,tender,2,658
lf1_maturity,659_jpg.rf.3eb39e71900a41066dfac461e1337c2d,1_maturity_evaluation,1,0.5059133768081665,,coconut-veirf-v5/train,train/images/659_jpg.rf.3eb39e71900a41066dfac461e1337c2d.jpg,tender,2,659
lf1_maturity,659_jpg.rf.736115c53ae0ac38187827832b213c51,1_maturity_evaluation,1,0.8569222092628479,,coconut-veirf-v5/train,train/images/659_jpg.rf.736115c53ae0ac38187827832b213c51.jpg,tender,2,659
lf1_maturity,659_jpg.rf.cc2cf93123fdb04b5862438a9a99fefd,1_maturity_evaluation,1,0.9094976782798767,,coconut-veirf-v5/train,train/images/659_jpg.rf.cc2cf93123fdb04b5862438a9a99fefd.jpg,tender,2,659
lf1_maturity,65_jpg.rf.0136e2cd871554d4724f74aca610c225,1_maturity_evaluation,0,0.8741548657417297,,coconut-veirf-v5/train,train/images/65_jpg.rf.0136e2cd871554d4724f74aca610c225.jpg,green,3,65
lf1_maturity,65_jpg.rf.3bae29aba57d58cc589ec076353ea311,1_maturity_evaluation,0,0.915164053440094,,coconut-veirf-v5/train,train/images/65_jpg.rf.3bae29aba57d58cc589ec076353ea311.jpg,green,3,65
lf1_maturity,65_jpg.rf.ff817b3f1b5e6f13d6c9253fc74ee298,1_maturity_evaluation,0,0.9075891971588135,,coconut-veirf-v5/train,train/images/65_jpg.rf.ff817b3f1b5e6f13d6c9253fc74ee298.jpg,green,3,65
lf1_maturity,660_jpg.rf.5fa700b9e91c86d7c826a46afedc5598,1_maturity_evaluation,1,0.8224367499351501,,coconut-veirf-v5/train,train/images/660_jpg.rf.5fa700b9e91c86d7c826a46afedc5598.jpg,tender,3,660
lf1_maturity,660_jpg.rf.6bcee9a43d72d1b534b27c359d879c0d,1_maturity_evaluation,1,0.8501858115196228,,coconut-veirf-v5/train,train/images/660_jpg.rf.6bcee9a43d72d1b534b27c359d879c0d.jpg,tender,3,660
lf1_maturity,660_jpg.rf.89dca503cb73a583c3fefd7c2c775590,1_maturity_evaluation,1,0.8393115997314453,,coconut-veirf-v5/train,train/images/660_jpg.rf.89dca503cb73a583c3fefd7c2c775590.jpg,tender,3,660
lf1_maturity,662_jpg.rf.2709222f75d50278371f50326ce2bd30,1_maturity_evaluation,1,0.9577211737632751,,coconut-veirf-v5/train,train/images/662_jpg.rf.2709222f75d50278371f50326ce2bd30.jpg,tender,0,662
lf1_maturity,662_jpg.rf.59d7f344fa1c718047068453e00659f4,1_maturity_evaluation,1,0.9587908387184143,,coconut-veirf-v5/train,train/images/662_jpg.rf.59d7f344fa1c718047068453e00659f4.jpg,tender,0,662
lf1_maturity,662_jpg.rf.adf87a7405f40180dc2bbb9d4905f1c4,1_maturity_evaluation,1,0.9630030393600464,,coconut-veirf-v5/train,train/images/662_jpg.rf.adf87a7405f40180dc2bbb9d4905f1c4.jpg,tender,0,662
lf1_maturity,668_jpg.rf.1f2a30ac31b4995cdae1e75ad2c18cce,1_maturity_evaluation,1,0.6839132905006409,,coconut-veirf-v5/train,train/images/668_jpg.rf.1f2a30ac31b4995cdae1e75ad2c18cce.jpg,tender,1,668
