image_id,source,path,1_maturity_evaluation,2_foliar_disease,3_trunk_disease,4_crown_disease,5_petiole,label_basis
GrayLeafSpot1333,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1333.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1334,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1334.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1335,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1335.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1336,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1336.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1337,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1337.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1338,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1338.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1339,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1339.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot134,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot134.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1340,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1340.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1341,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1341.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1342,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1342.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1343,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1343.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1344,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1344.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1345,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1345.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1346,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1346.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1347,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1347.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1348,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1348.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1349,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1349.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot135,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot135.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1350,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1350.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1351,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1351.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1352,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1352.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1353,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1353.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1354,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1354.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1355,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1355.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1356,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1356.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1357,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1357.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1358,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1358.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1359,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1359.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot136,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot136.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1360,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1360.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1361,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1361.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1362,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1362.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1363,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1363.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1364,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1364.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1365,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1365.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1366,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1366.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1367,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1367.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1368,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1368.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1369,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1369.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot137,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot137.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1370,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1370.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1371,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1371.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1372,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1372.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1373,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1373.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1374,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1374.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1375,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1375.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1376,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1376.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1377,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1377.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1378,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1378.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1379,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1379.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot138,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot138.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1380,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1380.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1381,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1381.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1382,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1382.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1383,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1383.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1384,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1384.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1385,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1385.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1386,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1386.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1387,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1387.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1388,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1388.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1389,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1389.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot139,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot139.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1390,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1390.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1391,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1391.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1392,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1392.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1393,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1393.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1394,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1394.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1395,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1395.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1396,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1396.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1397,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1397.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1398,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1398.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1399,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1399.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot140,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot140.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1400,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1400.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1401,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1401.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1402,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1402.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1403,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1403.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1404,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1404.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1405,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1405.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1406,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1406.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1407,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1407.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1408,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1408.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1409,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1409.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot141,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot141.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1410,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1410.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1411,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1411.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1412,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1412.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1413,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1413.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1414,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1414.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1415,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1415.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1416,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1416.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1417,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1417.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1418,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1418.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1419,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1419.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot142,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot142.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1420,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1420.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1421,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1421.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1422,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1422.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1423,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1423.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1424,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1424.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1425,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1425.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1426,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1426.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1427,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1427.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1428,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1428.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1429,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1429.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot143,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot143.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1430,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1430.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1431,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1431.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1432,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1432.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1433,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1433.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1434,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1434.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1435,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1435.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1436,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1436.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1437,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1437.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1438,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1438.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1439,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1439.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot144,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot144.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1440,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1440.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1441,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1441.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1442,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1442.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1443,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1443.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1444,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1444.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1445,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1445.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1446,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1446.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1447,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1447.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1448,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1448.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1449,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1449.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot145,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot145.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1450,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1450.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1451,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1451.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1452,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1452.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1453,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1453.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1454,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1454.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1455,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1455.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1456,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1456.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1457,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1457.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1458,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1458.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1459,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1459.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot146,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot146.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1460,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1460.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1461,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1461.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1462,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1462.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1463,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1463.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1464,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1464.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1465,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1465.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1466,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1466.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1467,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1467.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1468,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1468.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot1469,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1469.jpg,,,,,,disease-class=2_foliar_disease
GrayLeafSpot147,disease/Gray Leaf Spot,Dataset/Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot147.jpg,,,,,,disease-class=2_foliar_disease
